#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : emass
#O3 : theta (deg)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : x (arcsec)
#O4 : y (arcsec)
#O4 : emass
#O4 : theta (deg)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#Redshift of 4.3
#Redshift of 6.4
#Redshift of 7.3
#Redshift of 8.3
#Redshift of 9.3
#Redshift of 10.3
#Redshift of 11.3
#Redshift of 13.2
#Redshift of 14.3
#Redshift of 15.3
#Redshift of 16.3
#Redshift of 18.2
#Redshift of 19.2
#Redshift of 20.2
#Redshift of 21.2
#Redshift of 22.2
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
2.000000000000000000e+01 -3.878113960000000020e+02 -1.816235000000000044e+00 1.412368000000000068e+00 7.980150000000000299e-01 5.412893999999999650e+00 1.609222300000000061e+01 9.121486850000000004e+02 3.241559999999999997e-01 4.212562399999999911e+02 4.441613000000000255e+00 4.000086499999999745e+01 1.064526799999999973e+01 6.346000000000000078e-03 2.261422699999999963e+01 1.788299400000000006e+01 5.115906350000000202e+02 8.119311999999999330e+01 3.736784800000000217e+01 -7.538907000000000025e+00 8.384000000000000341e-01 2.363484199999999902e+01 4.528559999999999697e+00 2.855274870000000078e+02 3.594933900000000193e+01 2.196467000000000169e+00 4.715995999999999633e+00 1.839425000000000088e+00 2.326680000000000081e+00 1.365861999999999910e+00 1.357313999999999909e+00 1.220482000000000067e+00 2.877092000000000205e+00 2.020272999999999985e+00 1.797172999999999909e+00 2.911400000000000099e-02 2.934295999999999793e+00 9.549199999999999355e-02 9.167400000000000548e-02 2.282000000000000028e+00 1.914420900000000003e+01 1.171294499999999950e+01 1.984861840000000086e+02 8.463112909999999829e+02
4.200000000000000000e+01 -3.832834230000000275e+02 -2.221407999999999827e+00 1.397302000000000044e+00 8.034949999999999593e-01 5.611060000000000159e+00 1.482214899999999957e+01 8.888492969999999787e+02 3.056099999999999928e-01 4.254873610000000212e+02 3.658457999999999988e+00 4.018857599999999763e+01 1.197595100000000023e+01 6.670999999999999847e-03 2.463801499999999933e+01 1.828905100000000061e+01 5.250798660000000382e+02 7.838405899999999349e+01 3.708361699999999672e+01 -7.708726999999999663e+00 7.049569999999999448e-01 2.077519399999999905e+01 3.048166999999999849e+00 2.935777310000000284e+02 3.189673900000000017e+01 2.289689999999999781e+00 5.200709999999999944e+00 1.907151999999999958e+00 2.443074000000000190e+00 1.388484000000000052e+00 1.316346000000000016e+00 1.224588000000000010e+00 2.807500000000000107e+00 2.056585999999999803e+00 1.809857000000000049e+00 5.220400000000000040e-02 2.779481000000000090e+00 2.651000000000000145e-03 1.473730000000000040e-01 2.304727000000000192e+00 2.104753200000000035e+01 1.257788299999999992e+01 1.987954980000000091e+02 8.372553450000000339e+02
4.200000000000000000e+01 -3.790573110000000270e+02 -2.085261000000000031e+00 1.406204000000000010e+00 7.996750000000000247e-01 5.721174000000000426e+00 1.484605200000000025e+01 8.854930590000000166e+02 2.068659999999999943e-01 4.263025279999999952e+02 3.874055999999999944e+00 4.022805799999999721e+01 1.285439099999999968e+01 5.145000000000000268e-03 1.408741799999999955e+01 1.805669699999999978e+01 5.219027929999999742e+02 7.904416000000000508e+01 3.704890600000000234e+01 -7.567971000000000004e+00 6.447490000000000165e-01 1.716820299999999833e+01 3.473711999999999911e+00 2.943680749999999762e+02 3.078602499999999864e+01 2.294993999999999978e+00 5.784994000000000192e+00 1.916717999999999922e+00 2.473972999999999978e+00 1.398938000000000015e+00 1.332812000000000108e+00 1.226359999999999895e+00 2.943632000000000026e+00 2.080528999999999851e+00 1.814164000000000110e+00 6.023900000000000088e-02 2.908185000000000020e+00 1.251000000000000029e-02 1.379029999999999978e-01 2.307853999999999850e+00 1.923503600000000091e+01 1.246856799999999943e+01 1.986345469999999978e+02 8.288031210000000328e+02
2.000000000000000000e+00 -3.857331480000000283e+02 -1.864864999999999995e+00 1.419419999999999904e+00 7.982989999999999808e-01 5.440222999999999587e+00 1.623979800000000040e+01 9.165104079999999840e+02 2.210070000000000090e-01 4.227137690000000134e+02 4.261034999999999684e+00 3.986549099999999868e+01 1.012365199999999987e+01 6.556000000000000195e-03 2.469256100000000131e+01 1.915694299999999828e+01 5.132824329999999691e+02 8.108525099999999952e+01 3.597819100000000248e+01 -7.542568000000000161e+00 8.811989999999999545e-01 2.300239799999999946e+01 4.955004999999999882e+00 2.808622219999999743e+02 3.467614900000000233e+01 2.175478000000000023e+00 4.968143999999999672e+00 1.863563000000000081e+00 2.279580999999999857e+00 1.366611999999999938e+00 1.353879999999999972e+00 1.225800000000000001e+00 2.933946999999999861e+00 2.011087999999999987e+00 1.793072999999999917e+00 2.676399999999999960e-02 2.955789000000000222e+00 1.122579999999999967e-01 9.636500000000000621e-02 2.322954999999999881e+00 2.005202399999999940e+01 1.159136400000000044e+01 1.988083019999999976e+02 8.421547950000000355e+02
4.300000000000000000e+01 -3.854504539999999793e+02 -1.992658000000000040e+00 1.424276000000000098e+00 7.969880000000000297e-01 5.612525999999999904e+00 1.479523400000000066e+01 8.908679530000000568e+02 2.748880000000000212e-01 4.278430460000000153e+02 3.868775999999999993e+00 4.004645899999999870e+01 1.125167599999999979e+01 6.682999999999999705e-03 1.623484799999999950e+01 1.743616000000000099e+01 5.144705320000000484e+02 8.015963999999999601e+01 3.668232900000000285e+01 -7.488624999999999865e+00 7.459419999999999940e-01 2.243998399999999904e+01 4.511445000000000149e+00 2.881286719999999946e+02 3.035300099999999901e+01 2.195853000000000055e+00 5.350751999999999953e+00 1.912053999999999920e+00 2.412206999999999990e+00 1.393901000000000057e+00 1.375259999999999927e+00 1.225633999999999890e+00 2.891287999999999858e+00 2.073103999999999836e+00 1.796494000000000035e+00 4.569800000000000251e-02 2.964786999999999839e+00 5.324999999999999872e-03 1.313850000000000018e-01 2.291603999999999974e+00 1.816134800000000027e+01 1.197019300000000008e+01 1.986319110000000023e+02 8.415894070000000511e+02
4.200000000000000000e+01 -3.754628490000000056e+02 -2.236282000000000103e+00 1.458539000000000030e+00 8.001249999999999751e-01 5.595434000000000019e+00 1.465688899999999961e+01 8.816156859999999824e+02 2.987190000000000123e-01 4.235805419999999799e+02 4.026417000000000357e+00 4.012806199999999990e+01 1.160074400000000061e+01 7.138000000000000247e-03 1.998201600000000155e+01 1.749389599999999945e+01 5.242823620000000346e+02 7.989137200000000405e+01 3.519561499999999654e+01 -7.453028999999999904e+00 6.640270000000000339e-01 2.429262599999999850e+01 3.811291999999999902e+00 2.914746499999999969e+02 3.048410600000000059e+01 2.290957999999999828e+00 5.776786000000000421e+00 1.902987999999999902e+00 2.522105999999999959e+00 1.394517000000000007e+00 1.345059000000000005e+00 1.229087000000000041e+00 2.948599000000000192e+00 2.071496999999999922e+00 1.850476999999999927e+00 4.929900000000000254e-02 3.297114000000000100e+00 1.166999999999999982e-01 1.196239999999999942e-01 2.319958000000000187e+00 2.037231399999999937e+01 1.224760000000000026e+01 1.990178029999999865e+02 8.216141969999999901e+02
1.500000000000000000e+01 -3.756091690000000085e+02 -2.110006999999999966e+00 1.463144999999999918e+00 8.003440000000000554e-01 5.733638000000000012e+00 1.499373100000000036e+01 8.891936560000000327e+02 2.995220000000000105e-01 4.245332089999999994e+02 3.933294000000000068e+00 4.001790199999999942e+01 1.338780299999999990e+01 6.623999999999999680e-03 2.125726200000000077e+01 1.901329000000000136e+01 5.191773570000000291e+02 7.899876000000000431e+01 3.585095100000000201e+01 -7.590187000000000239e+00 6.427549999999999653e-01 2.032952399999999926e+01 3.846045000000000158e+00 2.984781409999999937e+02 3.170821400000000168e+01 2.303262999999999838e+00 5.715199000000000140e+00 1.909232000000000040e+00 2.505018999999999885e+00 1.395227999999999913e+00 1.319310999999999900e+00 1.226248999999999922e+00 2.869940999999999853e+00 2.069971999999999923e+00 1.830043000000000086e+00 5.245099999999999763e-02 3.079919999999999991e+00 7.682899999999999452e-02 1.182480000000000059e-01 2.312460000000000182e+00 1.987795600000000107e+01 1.251147600000000004e+01 1.988152690000000007e+02 8.219068369999999959e+02
1.000000000000000000e+01 -3.870952229999999759e+02 -2.326937000000000033e+00 1.440762000000000098e+00 8.018790000000000084e-01 5.743056000000000161e+00 1.512797600000000031e+01 8.898529839999999922e+02 2.303030000000000077e-01 4.262870419999999854e+02 3.736369999999999969e+00 4.042247400000000113e+01 1.117108999999999952e+01 6.499999999999999702e-03 2.697569199999999867e+01 1.868495700000000070e+01 5.363804229999999507e+02 7.887328999999999724e+01 3.786549000000000120e+01 -7.345669000000000004e+00 6.963059999999999805e-01 1.961867900000000020e+01 3.857902999999999860e+00 2.917905610000000252e+02 3.101115300000000019e+01 2.272669000000000050e+00 5.785902000000000100e+00 1.916112999999999955e+00 2.418648999999999827e+00 1.394811999999999941e+00 1.323789000000000105e+00 1.230147000000000101e+00 2.956611999999999796e+00 2.058399999999999785e+00 1.821040999999999910e+00 5.565099999999999908e-02 2.871573000000000153e+00 1.818000000000000171e-02 1.404130000000000100e-01 2.338414999999999910e+00 1.959013900000000064e+01 1.237449600000000061e+01 1.987316700000000083e+02 8.448789450000000443e+02
2.400000000000000000e+01 -3.802013130000000274e+02 -2.062726000000000059e+00 1.453106999999999926e+00 8.006769999999999721e-01 5.507399000000000377e+00 1.488590699999999956e+01 8.876375000000000455e+02 2.215380000000000127e-01 4.233700010000000020e+02 4.010652999999999579e+00 4.014042500000000047e+01 1.297539599999999993e+01 6.118000000000000174e-03 1.752554900000000160e+01 1.842719200000000157e+01 5.191648840000000291e+02 7.923479399999999373e+01 3.631887600000000305e+01 -7.470621000000000400e+00 6.623970000000000136e-01 2.169152499999999861e+01 3.934359999999999857e+00 2.911198689999999942e+02 3.259702200000000261e+01 2.304892000000000163e+00 5.714272000000000240e+00 1.898816000000000059e+00 2.507735999999999965e+00 1.391469999999999985e+00 1.306335000000000024e+00 1.225689000000000028e+00 2.891729999999999912e+00 2.063517000000000046e+00 1.837747999999999937e+00 4.335300000000000264e-02 3.019632999999999790e+00 1.088950000000000057e-01 1.249279999999999974e-01 2.300539000000000112e+00 1.942628200000000049e+01 1.244416299999999964e+01 1.987763490000000104e+02 8.310911250000000337e+02
4.600000000000000000e+01 -3.800270419999999945e+02 -2.571384000000000114e+00 1.408122000000000096e+00 7.988070000000000448e-01 5.714739999999999931e+00 1.449052799999999941e+01 8.803348929999999655e+02 3.657279999999999975e-01 4.275736679999999978e+02 3.788825000000000109e+00 4.039794700000000205e+01 1.072108799999999995e+01 7.369999999999999815e-03 2.310812200000000161e+01 1.806026699999999963e+01 5.415599439999999731e+02 7.968037499999999795e+01 3.708019800000000288e+01 -7.385336999999999819e+00 7.389379999999999837e-01 2.339105299999999943e+01 4.487237999999999616e+00 2.997702869999999962e+02 3.012958400000000125e+01 2.204171999999999798e+00 6.023056999999999661e+00 1.915281000000000011e+00 2.440100999999999853e+00 1.404763999999999902e+00 1.358265000000000056e+00 1.232366000000000072e+00 2.984783000000000186e+00 2.069773000000000085e+00 1.838683999999999985e+00 5.195600000000000218e-02 3.040599999999999969e+00 1.216000000000000067e-03 1.368280000000000052e-01 2.342998000000000136e+00 2.038016299999999958e+01 1.202990999999999921e+01 1.989210889999999949e+02 8.307425819999999703e+02
2.300000000000000000e+01 -3.732823500000000081e+02 -1.990636999999999990e+00 1.465087999999999946e+00 7.970279999999999587e-01 5.544603000000000392e+00 1.457659400000000005e+01 8.809102339999999458e+02 3.084319999999999840e-01 4.273990180000000123e+02 3.975849999999999884e+00 3.972426200000000307e+01 1.175892600000000066e+01 5.700000000000000205e-03 2.405269399999999891e+01 1.764277699999999882e+01 5.237301830000000109e+02 7.980549100000000351e+01 3.519561499999999654e+01 -7.590080000000000382e+00 6.825299999999999701e-01 1.829658399999999929e+01 4.271303999999999768e+00 2.833576509999999757e+02 3.072142300000000148e+01 2.253597000000000072e+00 6.068959000000000437e+00 1.915880999999999945e+00 2.450234000000000023e+00 1.403265999999999902e+00 1.351285000000000069e+00 1.227065999999999990e+00 2.983016000000000112e+00 2.092525000000000190e+00 1.811523999999999912e+00 5.099599999999999966e-02 2.794421999999999962e+00 2.074000000000000149e-02 1.454169999999999907e-01 2.301340999999999859e+00 1.804034700000000058e+01 1.212776500000000013e+01 1.984216710000000035e+02 8.172531999999999925e+02
6.000000000000000000e+00 -3.820054069999999911e+02 -1.861996999999999902e+00 1.478469999999999951e+00 7.959439999999999849e-01 5.555202000000000417e+00 1.531534800000000018e+01 8.979189579999999751e+02 2.588550000000000018e-01 4.254367720000000190e+02 4.146034000000000219e+00 4.013692199999999843e+01 1.188640999999999970e+01 6.485999999999999578e-03 1.746731099999999870e+01 1.716557399999999944e+01 5.041530230000000188e+02 8.062297100000000682e+01 3.586558899999999994e+01 -7.317090000000000316e+00 6.750810000000000421e-01 2.274375799999999970e+01 4.158444000000000251e+00 2.844624489999999923e+02 3.016528399999999976e+01 2.251991999999999994e+00 5.495072999999999652e+00 1.906074000000000046e+00 2.428824999999999790e+00 1.388860999999999901e+00 1.366003999999999996e+00 1.224431999999999965e+00 2.999737999999999793e+00 2.073048000000000002e+00 1.797906999999999922e+00 4.619800000000000295e-02 3.106103000000000058e+00 1.001679999999999932e-01 1.193079999999999974e-01 2.261226999999999876e+00 1.870887899999999959e+01 1.201776599999999995e+01 1.988475929999999892e+02 8.346993139999999585e+02
4.100000000000000000e+01 -3.789397099999999909e+02 -2.049494999999999845e+00 1.408404999999999907e+00 7.992240000000000455e-01 5.717761999999999567e+00 1.487221899999999941e+01 8.865943969999999581e+02 2.062589999999999979e-01 4.262120269999999778e+02 3.915493999999999808e+00 4.019118699999999933e+01 1.301292100000000040e+01 4.937999999999999681e-03 1.766182299999999827e+01 1.797899699999999967e+01 5.197377860000000283e+02 7.921118900000000451e+01 3.708635699999999957e+01 -7.528017000000000181e+00 6.519629999999999592e-01 1.788046399999999991e+01 3.580896000000000079e+00 2.956705519999999865e+02 3.084388900000000078e+01 2.286439000000000110e+00 5.695197000000000287e+00 1.915205999999999964e+00 2.472036000000000122e+00 1.398060000000000080e+00 1.339051999999999909e+00 1.225516000000000050e+00 2.931105000000000071e+00 2.080719999999999903e+00 1.811844999999999928e+00 5.888100000000000278e-02 2.928145000000000220e+00 9.166999999999999801e-03 1.338679999999999870e-01 2.301407999999999898e+00 1.898158400000000157e+01 1.242308599999999963e+01 1.986024260000000083e+02 8.285679189999999608e+02
1.900000000000000000e+01 -3.738583390000000009e+02 -1.997845000000000093e+00 1.451124000000000080e+00 7.970190000000000330e-01 5.555259000000000391e+00 1.455731199999999959e+01 8.802929789999999457e+02 3.147530000000000050e-01 4.275606769999999983e+02 3.969475000000000087e+00 3.976792900000000230e+01 1.168237399999999937e+01 5.562000000000000104e-03 2.321559500000000043e+01 1.758600500000000011e+01 5.249203569999999672e+02 7.982329400000000419e+01 3.519561499999999654e+01 -7.596974999999999589e+00 6.853339999999999987e-01 1.898568099999999959e+01 4.251863000000000170e+00 2.835257619999999861e+02 3.059583100000000044e+01 2.251033000000000062e+00 6.060604999999999798e+00 1.916692000000000062e+00 2.446199000000000012e+00 1.403742000000000045e+00 1.353877999999999915e+00 1.227228999999999903e+00 2.984396999999999966e+00 2.093278999999999890e+00 1.810470999999999941e+00 5.205499999999999711e-02 2.788876000000000133e+00 1.089599999999999944e-02 1.465990000000000071e-01 2.303109000000000073e+00 1.793769599999999897e+01 1.211711299999999980e+01 1.984534219999999891e+02 8.184051779999999781e+02
