#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : emass
#O3 : theta (deg)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : theta (deg)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#Redshift of 4.3
#Redshift of 6.3
#Redshift of 8.2
#Redshift of 9.2
#Redshift of 10.3
#Redshift of 11.2
#Redshift of 12.3
#Redshift of 13.4
#Redshift of 15.3
#Redshift of 16.2
#Redshift of 17.3
#Redshift of 18.3
#Redshift of 19.3
#Redshift of 21.3
#Redshift of 25.3
#Redshift of 26.2
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
3.070000000000000000e+02 -1.504329840000000047e+02 5.620733000000000423e+00 9.669710000000000250e-01 8.852680000000000549e-01 1.846691020000000094e+02 2.194011799999999823e+01 1.093856766999999991e+03 1.598600000000000021e-01 3.604548100000000090e+02 9.967764000000000735e+00 2.794704600000000028e+01 2.335474500000000120e+01 2.569569999999999910e-01 1.736724200000000096e+01 1.013003400000000020e+01 2.878916320000000155e+02 4.465433900000000023e+01 4.693740000000000134e-01 -2.170306799999999825e+01 4.856639999999999846e-01 2.124145899999999898e+01 1.476670799999999950e+01 2.124417999999999918e+00 1.778092000000000006e+00 1.257368899999999989e+01 1.040735600000000005e+01 1.323757999999999990e+00 2.287565999999999988e+00 2.134663999999999895e+00 4.727477999999999625e+00 2.203119000000000050e+00 1.173559999999999937e+00 2.332122000000000028e+00 1.330168000000000017e+00 1.305277999999999938e+00 3.242239000000000093e+00 9.090621000000000507e+00 9.971845999999999322e+00 5.450070000000000192e+00 2.088520080000000121e+02 5.067828099999999836e+01
2.900000000000000000e+02 -1.503059639999999888e+02 4.724010999999999960e+00 5.418939999999999868e-01 8.868629999999999569e-01 1.832387610000000109e+02 1.880326399999999865e+01 1.083122746999999890e+03 1.093700000000000054e-02 3.585980450000000133e+02 9.026944999999999553e+00 2.790049300000000088e+01 2.161252199999999846e+01 4.213149999999999951e-01 2.080056899999999942e+01 4.998279999999999945e-01 2.769031140000000164e+02 4.456563400000000286e+01 1.066349999999999937e-01 -6.602871100000000126e+01 4.672000000000000042e-01 5.160199899999999928e+01 1.978728100000000012e+01 1.916773000000000060e+00 1.782701000000000091e+00 1.195079499999999939e+01 1.143402900000000066e+01 1.430987000000000009e+00 2.411599999999999966e+00 1.769287999999999972e+00 5.794584999999999653e+00 2.291255000000000042e+00 1.109375000000000000e+00 1.848316000000000070e+00 1.395119999999999916e+00 1.491843000000000030e+00 2.974692000000000114e+00 1.044457799999999992e+01 8.398070000000000590e+00 1.026571999999999996e+01 1.143215409999999963e+02 5.042424100000000209e+01
1.210000000000000000e+02 -1.555757059999999967e+02 5.777961000000000347e+00 1.171006999999999909e+00 8.100019999999999998e-01 1.837506979999999999e+02 1.745592200000000105e+01 9.879341439999999466e+02 4.454690000000000039e-01 3.470114730000000236e+02 1.373027699999999918e+01 2.608163499999999857e+01 1.846275599999999883e+01 2.448970000000000036e-01 -7.776130600000000470e+01 5.732349000000000139e+00 2.543046270000000106e+02 4.494997699999999696e+01 3.675169999999999826e-01 2.792040700000000086e+01 9.007380000000000386e-01 1.152664539999999960e+02 2.323951299999999875e+01 2.190151999999999877e+00 1.789110999999999896e+00 1.489625000000000021e+01 1.211710099999999990e+01 1.434692999999999996e+00 1.772510999999999948e+00 1.466725000000000056e+00 4.800817999999999586e+00 2.116172000000000164e+00 1.151753000000000027e+00 2.372945000000000082e+00 1.366662999999999961e+00 1.262817999999999996e+00 2.337832999999999828e+00 1.360752300000000048e+01 1.335694200000000009e+01 1.070745600000000053e+01 1.867424790000000030e+02 6.096372499999999661e+01
2.050000000000000000e+02 -1.510851800000000082e+02 4.714698000000000278e+00 7.085709999999999509e-01 8.894239999999999924e-01 1.829931489999999883e+02 1.881671700000000058e+01 1.060351850000000013e+03 4.773000000000000159e-02 4.326168599999999742e+02 5.820511999999999908e+00 2.779005400000000137e+01 2.137320199999999915e+01 1.427839999999999943e-01 3.315214300000000236e+01 1.201424000000000047e+00 2.893849809999999820e+02 6.418907400000000507e+01 2.123069999999999957e-01 2.577581299999999942e+01 8.564709999999999823e-01 9.755760399999999777e+01 2.586966899999999825e+01 2.656444000000000027e+00 1.718124999999999902e+00 1.053981500000000082e+01 1.272209400000000024e+01 1.300920000000000076e+00 1.648460000000000036e+00 1.998707000000000011e+00 7.631060999999999872e+00 2.101993999999999918e+00 1.118584000000000023e+00 1.945114999999999927e+00 1.267114999999999991e+00 1.207518000000000091e+00 2.967226000000000141e+00 1.748600000000000065e+01 5.878875999999999991e+00 1.169694900000000004e+01 1.203823440000000033e+02 5.198267400000000293e+01
1.400000000000000000e+02 -1.469947940000000131e+02 4.332462999999999731e+00 1.002925999999999984e+00 8.051180000000000003e-01 1.832796150000000068e+02 1.793283900000000131e+01 1.019873077999999964e+03 1.337210000000000065e-01 3.061490779999999745e+02 1.539636499999999941e+01 2.828906200000000126e+01 2.248511699999999891e+01 3.868099999999999872e-01 -4.007876900000000120e+01 2.586284000000000027e+00 2.638104609999999752e+02 3.798376100000000122e+01 5.001659999999999995e-01 6.425901399999999342e+01 3.398720000000000074e-01 1.357854330000000118e+02 2.476098199999999849e+01 2.524557999999999858e+00 1.679432000000000036e+00 1.498997400000000013e+01 1.528910499999999928e+01 1.449116000000000071e+00 1.704947999999999908e+00 2.125300000000000189e+00 4.589933000000000263e+00 1.990823000000000009e+00 1.136738999999999944e+00 2.484977999999999909e+00 1.340492999999999935e+00 1.252143999999999924e+00 2.613853999999999900e+00 1.095925699999999914e+01 1.181155000000000044e+01 1.336106700000000025e+01 1.471146410000000060e+02 4.380190100000000086e+01
4.440000000000000000e+02 -1.506164400000000114e+02 6.752665999999999613e+00 8.856030000000000291e-01 8.892560000000000464e-01 1.842112260000000106e+02 2.201033100000000076e+01 1.095157388999999966e+03 9.753100000000000658e-02 3.874397599999999784e+02 1.115890300000000046e+01 2.708499700000000132e+01 2.177207100000000040e+01 2.403399999999999981e-02 -7.258652999999999800e+00 6.590810000000000279e-01 2.565530029999999897e+02 6.690800199999999620e+01 4.133680000000000132e-01 -6.047563099999999991e+01 4.234789999999999943e-01 4.231439600000000212e+01 2.735615900000000167e+01 2.187816000000000205e+00 1.723827999999999916e+00 1.112313100000000077e+01 1.050813600000000037e+01 1.505643999999999982e+00 1.820713000000000026e+00 2.038731999999999989e+00 6.513054999999999595e+00 2.838276000000000021e+00 1.075563999999999965e+00 2.209074999999999900e+00 1.302040000000000086e+00 1.328729999999999967e+00 2.939188999999999830e+00 1.552030300000000018e+01 1.392380400000000051e+01 1.067514000000000074e+01 1.299929019999999866e+02 5.104519400000000218e+01
1.170000000000000000e+02 -1.441576489999999922e+02 3.120798999999999879e+00 7.791249999999999565e-01 8.556369999999999809e-01 1.836664040000000000e+02 2.341772500000000079e+01 1.105496081999999888e+03 2.741620000000000168e-01 3.409434079999999767e+02 1.422956199999999960e+01 2.950725100000000012e+01 2.252865900000000110e+01 3.541819999999999968e-01 3.763015699999999697e+01 3.045224999999999849e+00 2.626698769999999854e+02 6.154516199999999770e+01 8.990669999999999495e-01 -8.409204300000000387e+01 9.203750000000000542e-01 1.382947749999999871e+02 1.550660500000000042e+01 2.232775000000000176e+00 1.733689999999999953e+00 1.559331099999999992e+01 1.531304899999999947e+01 1.480730000000000102e+00 1.792737000000000025e+00 1.924911999999999956e+00 4.619307000000000052e+00 1.928247000000000044e+00 1.084932999999999925e+00 1.955427000000000026e+00 1.485751999999999962e+00 1.361153999999999975e+00 2.984217999999999815e+00 1.127360099999999932e+01 9.263087000000000515e+00 1.183339800000000075e+01 1.280503129999999885e+02 3.812761199999999917e+01
3.810000000000000000e+02 -1.525645100000000127e+02 1.787611000000000061e+00 1.165906000000000109e+00 8.193369999999999820e-01 1.833679869999999994e+02 1.793159500000000151e+01 1.059706682000000001e+03 2.084689999999999876e-01 3.659658909999999992e+02 4.297269000000000005e+00 3.099448500000000095e+01 2.176589399999999941e+01 4.279800000000000271e-01 4.892955299999999852e+01 6.714914000000000271e+00 2.655455749999999853e+02 3.295062300000000022e+01 2.992600000000000121e-02 7.994216799999999523e+01 5.989640000000000519e-01 1.267658119999999968e+02 2.060956099999999935e+01 2.104582000000000175e+00 1.683354000000000017e+00 1.306428200000000039e+01 4.826937000000000033e+00 1.337387000000000103e+00 2.214729999999999865e+00 1.667834999999999956e+00 4.736951000000000356e+00 2.206589000000000134e+00 1.103377999999999970e+00 2.211610999999999994e+00 1.191961999999999966e+00 1.437712000000000101e+00 2.678417000000000048e+00 1.216940699999999964e+01 1.053864699999999921e+01 4.813115999999999950e+00 1.930949819999999875e+02 5.494133399999999767e+01
4.880000000000000000e+02 -1.489967990000000100e+02 5.152099999999999902e+00 7.343450000000000255e-01 8.878089999999999593e-01 1.839209180000000003e+02 2.146864899999999921e+01 1.068751510000000053e+03 3.257619999999999960e-01 3.315096280000000206e+02 1.560229999999999961e+01 2.553661400000000015e+01 2.226730900000000091e+01 5.830459999999999532e-01 -3.696860900000000072e+01 2.550160000000000204e-01 2.720689699999999789e+02 4.803822000000000259e+01 9.157220000000000359e-01 8.768667499999999393e+01 7.083859999999999602e-01 6.506952000000000069e+00 3.012632299999999930e+01 2.125472999999999946e+00 1.804413000000000045e+00 1.400533399999999951e+01 7.571812999999999683e+00 1.443956999999999935e+00 2.824635999999999925e+00 1.818529000000000062e+00 6.562438000000000216e+00 2.298019000000000034e+00 1.179880999999999958e+00 2.785528999999999922e+00 1.378521000000000107e+00 1.357118000000000047e+00 3.110780000000000101e+00 9.951178999999999775e+00 1.461739000000000033e+01 1.535279000000000060e+01 1.506900229999999965e+02 4.780591100000000182e+01
1.780000000000000000e+02 -1.508835730000000126e+02 4.935808999999999891e+00 6.627049999999999885e-01 8.879610000000000003e-01 1.836958789999999908e+02 2.291857600000000161e+01 1.099299500999999964e+03 4.718890000000000029e-01 3.958270069999999805e+02 1.260500599999999949e+01 3.129944100000000162e+01 2.325745200000000068e+01 3.575300000000000006e-02 3.490490900000000352e+01 2.779698999999999920e+00 2.644360080000000153e+02 7.637303599999999904e+01 6.617910000000000181e-01 -7.454954499999999484e+01 3.459360000000000213e-01 5.637222700000000231e+01 1.336124099999999970e+01 2.372468000000000021e+00 1.812429999999999986e+00 1.323583999999999961e+01 9.985094999999999388e+00 1.412727000000000066e+00 1.712584000000000106e+00 2.033093000000000039e+00 8.925601000000000340e+00 1.971344999999999903e+00 1.125121000000000038e+00 2.624598000000000209e+00 1.392011000000000109e+00 1.227484999999999937e+00 3.696966000000000196e+00 1.186899499999999996e+01 9.631845000000000212e+00 3.464176000000000144e+00 1.958173889999999915e+02 5.157945999999999742e+01
2.290000000000000000e+02 -1.471787339999999915e+02 6.256098999999999855e+00 7.544600000000000195e-01 8.949080000000000368e-01 1.830907449999999983e+02 2.002750500000000144e+01 1.087991541999999981e+03 2.693050000000000166e-01 4.257407019999999989e+02 6.849821000000000382e+00 2.706646100000000033e+01 2.229662000000000077e+01 6.192839999999999456e-01 1.021369499999999952e+01 1.007065000000000099e+00 2.784470800000000281e+02 5.870239500000000277e+01 1.283660000000000079e-01 1.744139099999999942e+01 8.976330000000000142e-01 1.247772669999999948e+02 2.567121000000000208e+00 2.170015999999999945e+00 1.791247000000000034e+00 1.193145699999999998e+01 1.021239199999999947e+01 1.386581999999999981e+00 2.600792999999999910e+00 1.908462000000000103e+00 4.998979000000000283e+00 2.295774000000000203e+00 1.069873999999999992e+00 2.126452000000000009e+00 1.408609000000000000e+00 1.324748000000000037e+00 2.781995999999999913e+00 1.643110000000000070e+01 5.998385999999999996e+00 1.136534499999999959e+01 1.092558169999999933e+02 4.416978199999999788e+01
5.200000000000000000e+01 -1.522256010000000117e+02 2.885167000000000037e+00 1.149594999999999922e+00 7.951989999999999892e-01 1.830435439999999971e+02 1.951589200000000091e+01 1.030948448000000099e+03 3.493669999999999831e-01 3.624371049999999741e+02 1.509069000000000038e+01 2.993131299999999939e+01 2.220170399999999944e+01 3.420590000000000019e-01 8.053354000000000212e+01 6.619913000000000380e+00 2.903905229999999733e+02 5.149210200000000270e+01 9.765049999999999564e-01 4.305050099999999702e+01 2.632550000000000168e-01 1.396529869999999960e+02 3.569920400000000171e+01 2.144302000000000152e+00 1.841515000000000013e+00 1.516091600000000028e+01 1.409651000000000032e+01 1.487727999999999939e+00 1.950293999999999972e+00 1.934533000000000058e+00 5.559289999999999843e+00 2.327881999999999785e+00 1.061195000000000110e+00 2.189686000000000021e+00 1.280594000000000010e+00 1.304578999999999933e+00 3.402454000000000089e+00 1.443778099999999931e+01 1.208665399999999934e+01 8.011988999999999805e+00 1.670856469999999945e+02 5.426351499999999817e+01
3.730000000000000000e+02 -1.522321739999999863e+02 1.975329999999999864e-01 1.203904000000000085e+00 8.726909999999999945e-01 1.830030999999999892e+02 2.316013999999999839e+01 1.070308872999999949e+03 1.306889999999999996e-01 3.490024470000000179e+02 1.584495800000000010e+01 2.702694999999999936e+01 2.069107500000000144e+01 4.233739999999999726e-01 -6.966552299999999320e+01 3.143870000000000275e-01 1.888703069999999968e+02 8.527825500000000147e+01 1.895380000000000120e-01 1.693250000000000099e+01 5.133290000000000353e-01 9.252884799999999643e+01 2.954886199999999974e+01 2.163813000000000208e+00 1.688533000000000062e+00 1.502600299999999933e+01 6.903754000000000168e+00 1.287083999999999895e+00 2.046736000000000111e+00 2.178304999999999936e+00 5.728962000000000110e+00 1.924692000000000069e+00 1.105701000000000045e+00 2.322079000000000004e+00 1.307727000000000084e+00 1.369393000000000082e+00 3.135390999999999817e+00 1.591850200000000015e+01 1.711188500000000090e+01 1.467799899999999980e+01 1.745293299999999874e+02 5.427666200000000174e+01
2.400000000000000000e+02 -1.505934389999999894e+02 6.687354000000000021e+00 1.050867999999999913e+00 8.189239999999999853e-01 1.837452049999999986e+02 1.792028200000000027e+01 1.038964148999999907e+03 1.074630000000000030e-01 3.460564019999999914e+02 7.871722000000000108e+00 2.825463799999999992e+01 2.209468499999999835e+01 2.479959999999999942e-01 7.645848599999999351e+01 3.508868999999999794e+00 2.802218910000000278e+02 2.487786600000000092e+01 6.554769999999999763e-01 -2.345838200000000029e+01 8.365160000000000373e-01 1.038117680000000007e+02 3.750825499999999835e+01 2.024045999999999790e+00 1.773760000000000003e+00 1.052187699999999992e+01 1.449164599999999936e+01 1.334538999999999920e+00 1.653405000000000014e+00 1.988869999999999916e+00 3.623887999999999998e+00 2.354880000000000084e+00 1.121393000000000084e+00 2.384225999999999956e+00 1.262647000000000075e+00 1.158474999999999921e+00 2.644038000000000110e+00 1.421722100000000033e+01 6.268226000000000298e+00 1.500766199999999984e+01 1.370031569999999874e+02 5.099919200000000075e+01
4.480000000000000000e+02 -1.522539549999999906e+02 5.886230000000000295e+00 8.479970000000000008e-01 8.935250000000000137e-01 1.834933800000000019e+02 2.347814299999999932e+01 1.112166232000000036e+03 3.420299999999999729e-02 3.719164210000000139e+02 1.130942300000000067e+01 2.651589299999999838e+01 2.117782199999999904e+01 1.269959999999999978e-01 -2.239985400000000126e+01 5.691810000000000480e-01 2.706150020000000040e+02 6.283476000000000283e+01 8.870470000000000299e-01 2.948912299999999931e+01 5.234959999999999614e-01 1.458362499999999962e+01 3.490169900000000069e+01 2.206287999999999805e+00 2.020249999999999879e+00 9.334975999999999274e+00 1.231069300000000055e+01 1.449670999999999932e+00 1.818286999999999987e+00 2.158320999999999934e+00 6.679308999999999941e+00 2.817667000000000144e+00 1.135960999999999999e+00 2.485355000000000203e+00 1.346370999999999984e+00 1.361309000000000102e+00 3.311796999999999880e+00 1.321908499999999975e+01 1.382447200000000009e+01 1.138404500000000041e+01 1.333047060000000101e+02 5.432022299999999859e+01
